Date,Price,Open,High,Low,Chg%
2014-07-11,1492.9,1337.9,1339,1336.2,-0.0012
2014-07-14,1460.7,1332.8,1332.8,1304.7,-0.0216
2014-07-15,1451.3,1307.4,1312.1,1294.1,-0.0064
2014-07-16,1454.9,1298.4,1303.1,1296.9,0.0025
2014-07-17,1472.1,1303.1,1323.8,1303.1,0.0118
2014-07-18,1464.7,1322.7,1322.7,1306.2,-0.005
2014-07-21,1469.6,1311,1315.5,1311,0.0033
2014-07-22,1461.6,1306.1,1306.1,1306.1,-0.0054
2014-07-23,1460.3,1304.5,1304.5,1304.5,-0.0009
2014-07-24,1447.3,1297.5,1297.5,1297.5,-0.0089
2014-07-25,1460.3,1294.8,1294.8,1294.8,0.009
2014-07-28,1462,1307.4,1308,1304.3,0.0012
2014-07-29,1456.7,1310.9,1310.9,1310,-0.0036
2014-07-30,1456.1,1298.6,1303,1291,-0.0004
2014-07-31,1441.5,1295.1,1297.3,1280.6,-0.01
2014-08-01,1451.1,1284.1,1296.6,1279.7,0.0067
2014-08-04,1441.9,1294.4,1295,1285.9,-0.0063
2014-08-05,1439,1288,1292.7,1282.6,-0.002
2014-08-06,1462.7,1288.1,1309,1287.8,0.0165
2014-08-07,1467.3,1305.3,1313.2,1302.5,0.0031
2014-08-08,1465.9,1310.8,1322.1,1308,-0.001
2014-08-11,1465.5,1308.4,1309.7,1305.3,-0.0003
2014-08-12,1465.3,1306.2,1315.8,1305.8,-0.0001
2014-08-13,1467.9,1308.8,1312.6,1305,0.0018
2014-08-14,1469.1,1311.8,1316.4,1309.7,0.0008
2014-08-15,1459.4,1311.7,1312.8,1292,-0.0066
2014-08-18,1452.8,1301.4,1302.1,1295.7,-0.0045
2014-08-19,1449,1298.8,1301.7,1294,-0.0026
2014-08-20,1449,1295.4,1295.8,1288.4,0
2014-08-21,1429.2,1290,1290,1272,-0.0137
2014-08-22,1434.1,1276,1280,1275,0.0034
2014-08-25,1433.1,1424.9,1424.9,1424.9,-0.0007
2014-08-26,1439.3,1289.4,1289.5,1281.1,0.0043
2014-08-27,1436.9,1281.5,1282.3,1281.5,-0.0017
2014-08-28,1443.8,1284.5,1293.7,1284.3,0.0048
2014-08-29,1440.6,1289.5,1289.7,1284.8,-0.0022
2014-08-31,1287.7,1288.5,1289,1286.8,-0.1061
2014-09-01,1287.4,1287.6,1290.9,1285.9,-0.0002
2014-09-02,1419,1284.5,1286.4,1262.5,0.1022
2014-09-03,1425.5,1266.3,1271.1,1263.1,0.0046
2014-09-04,1422.3,1268.7,1272.7,1260.3,-0.0022
2014-09-05,1423.2,1263.2,1268.1,1263.2,0.0006
2014-09-08,1410.2,1268.4,1268.4,1262.2,-0.0091
2014-09-09,1404.6,1246.8,1246.8,1246.8,-0.004
2014-09-10,1402,1256.7,1256.7,1243.5,-0.0019
2014-09-11,1395.4,1237.4,1237.4,1237.4,-0.0047
2014-09-12,1387.8,1227,1227,1227,-0.0054
2014-09-15,1391.3,1226.7,1235,1226.7,0.0025
2014-09-16,1393,1238.3,1238.3,1235.9,0.0012
2014-09-17,1392,1236.2,1236.2,1221.9,-0.0007
2014-09-18,1383.4,1216.2,1220.4,1216.2,-0.0062
2014-09-19,1373.1,1218.3,1218.3,1218.3,-0.0074
2014-09-22,1374.2,1214.9,1214.9,1212.4,0.0008
2014-09-23,1377.2,1221,1221,1221,0.0022
2014-09-24,1374.9,1216.8,1216.8,1216.8,-0.0017
2014-09-25,1376.4,1209.5,1216.1,1209.5,0.0011
2014-09-26,1370.4,1214.1,1214.1,1214.1,-0.0044
2014-09-29,1373.7,1216.3,1222.2,1214.7,0.0024
2014-09-30,1366.7,1214.8,1218.2,1204,-0.0051
2014-10-01,1370.2,1207.7,1217.8,1205.5,0.0026
2014-10-02,1368.1,1215.3,1219.5,1210.3,-0.0015
2014-10-03,1346.9,1212.4,1212.4,1191,-0.0155
2014-10-06,1360.7,1338.3,1338.3,1338.3,0.0102
2014-10-07,1363.6,1209.1,1210.8,1205.3,0.0021
2014-10-08,1344.2,1210.2,1217.9,1207,-0.0142
2014-10-09,1358.8,1223.9,1229,1223.9,0.0109
2014-10-10,1353.7,1223.5,1223.5,1217,-0.0038
2014-10-13,1229.3,1229.8,1234,1227,-0.0919
2014-10-14,1359.3,1235.9,1235.9,1235.8,0.1058
2014-10-15,1361.3,1243.7,1247,1230.9,0.0015
2014-10-16,1357.5,1242.1,1243,1236.7,-0.0028
2014-10-17,1358.5,1237.4,1237.5,1232.6,0.0007
2014-10-20,1364.3,1237.3,1244,1235.4,0.0043
2014-10-21,1371.8,1251,1251,1251,0.0055
2014-10-22,1366.6,1244.8,1244.8,1244.3,-0.0038
2014-10-23,1352.1,1228,1228,1227.9,-0.0106
2014-10-24,1355,1229.4,1232.7,1229.4,0.0021
2014-10-27,1352.4,1230.2,1230.2,1227.3,-0.0019
2014-10-28,1352.6,1224.9,1231,1224.7,0.0001
2014-10-29,1349.2,1224.3,1224.3,1224.3,-0.0025
2014-10-30,1322.9,1213.7,1214.7,1195.8,-0.0195
2014-10-31,1295.9,1199.6,1199.7,1161.4,-0.0204
2014-11-03,1294.4,1166.4,1172.3,1163.1,-0.0012
2014-11-04,1290.3,1166.9,1171,1165,-0.0032
2014-11-05,1268.1,1168.1,1168.7,1137.8,-0.0172
2014-11-06,1264.4,1141.1,1147.5,1137.9,-0.0029
2014-11-07,1291,1139.9,1169.7,1132.9,0.021
2014-11-10,1281.3,1171,1171,1150.7,-0.0075
2014-11-11,1285.1,1155,1170.5,1151.6,0.003
2014-11-12,1280.4,1162.5,1168.1,1157.5,-0.0037
2014-11-13,1281.4,1163.7,1164.5,1155,0.0008
2014-11-14,1305.6,1155.2,1191,1148,0.0189
2014-11-17,1303.7,1183.1,1186.9,1180.6,-0.0015
2014-11-18,1315.5,1197.1,1197.1,1193.9,0.0091
2014-11-19,1313.4,1196.5,1198.3,1190,-0.0016
2014-11-20,1308.9,1191.8,1191.9,1190.7,-0.0034
2014-11-21,1315.9,1191,1202.4,1189,0.0053
2014-11-24,1314.2,1197.7,1197.9,1196.5,-0.0013
2014-11-25,1315.2,1197.1,1197.1,1197.1,0.0008
2014-11-26,1314.5,1200.5,1201,1193.7,-0.0005
2014-11-27,1188.8,1197.3,1199.3,1185.4,-0.0956
2014-11-28,1291.2,1197,1198.3,1163.8,0.0861
2014-12-01,1332.5,1160,1220.4,1141.7,0.032
2014-12-02,1314.7,1212.3,1212.3,1191.3,-0.0134
2014-12-03,1325.8,1198.1,1213.7,1196.1,0.0084
2014-12-04,1324.2,1208.2,1213,1201.6,-0.0012
2014-12-05,1310.8,1203.1,1206,1186.7,-0.0101
2014-12-08,1314.4,1190.6,1207,1187.2,0.0027
2014-12-09,1350.2,1202,1238,1202,0.0272
2014-12-10,1345.5,1231.2,1234.6,1226.6,-0.0035
2014-12-11,1342.3,1226.6,1232,1216.2,-0.0024
2014-12-12,1333.5,1227.8,1227.8,1216.2,-0.0066
2014-12-15,1317.7,1223.1,1223.1,1198,-0.0118
2014-12-16,1302,1197.2,1222,1192.7,-0.0119
2014-12-17,1302.3,1198.2,1199.6,1184,0.0002
2014-12-18,1303.9,1189.7,1207.3,1189.7,0.0012
2014-12-19,1305.6,1198,1200.8,1196.5,0.0013
2014-12-22,1289.7,1198,1198,1172.7,-0.0122
2014-12-23,1289.7,1179.3,1180.3,1175,0
2014-12-24,1285.6,1177,1179.3,1173.7,-0.0032
2014-12-25,1177,1175,1178.9,1175,-0.0845
2014-12-26,1307.7,1177.2,1194.4,1177.2,0.111
2014-12-29,1292.9,1186.5,1186.5,1181.3,-0.0113
2014-12-30,1311.9,1181.4,1210.3,1181.4,0.0147
2014-12-31,1335.4,1335.4,1335.4,1346.7,0.0179
2015-01-01,1186.8,1184.1,1187.5,1184.1,-0.1113
2015-01-02,1337.7,1337.7,1337.7,1337.7,0.1271
2015-01-05,1353.5,1340,1340,1340,0.0118
2015-01-06,1362.2,1362.2,1362.2,1362.2,0.0064
2015-01-07,1353.6,1353.6,1353.6,1350.3,-0.0063
2015-01-08,1351.6,1351.6,1351.6,1350,-0.0015
2015-01-09,1357.4,1357.4,1357.4,1357.4,0.0043
2015-01-12,1373.2,1357.4,1357.4,1357.4,0.0116
2015-01-13,1374.5,1377.4,1377.4,1377.4,0.0009
2015-01-14,1364.5,1364.5,1364.5,1366.7,-0.0073
2015-01-15,1392.8,1380,1380,1380,0.0207
2015-01-16,1404.9,1404.9,1404.9,1404.9,0.0087
2015-01-18,1279,1281,1281.9,1275.7,-0.0896
2015-01-19,1275.9,1279.4,1279.5,1272.5,-0.0024
2015-01-20,1412.4,1380,1380,1380,0.107
2015-01-21,1413.4,1391.1,1391.1,1390.9,0.0007
2015-01-22,1425.2,1425.2,1425.2,1425.2,0.0083
2015-01-23,1417.6,1417.6,1417.6,1417.6,-0.0053
2015-01-26,1405.6,1405.6,1405.6,1405.6,-0.0085
2015-01-27,1414.7,1414.7,1414.7,1414.7,0.0065
2015-01-28,1402.2,1402.2,1402.2,1402.2,-0.0088
2015-01-29,1363.8,1380.2,1380.2,1380.2,-0.0274
2015-01-30,1384.6,1384.6,1384.6,1384.6,0.0153
2015-02-02,1382.4,1382.4,1382.4,1382.4,-0.0016
2015-02-03,1367.3,1367.3,1367.3,1367.3,-0.0109
2015-02-04,1373.4,1367,1367,1367,0.0045
2015-02-05,1354.9,1354.9,1354.9,1354.9,-0.0135
2015-02-06,1332.6,1332.6,1332.6,1332.6,-0.0165
2015-02-09,1339.9,1339.9,1339.9,1339.9,0.0055
2015-02-10,1331.2,1331.2,1331.2,1331.2,-0.0065
2015-02-11,1319.2,1319.2,1319.2,1319.2,-0.009
2015-02-12,1318.7,1318.7,1318.7,1318.7,-0.0004
2015-02-13,1325.2,1325.2,1325.2,1325.2,0.0049
2015-02-15,1228.8,1228.2,1229.3,1227.8,-0.0727
2015-02-16,1231.7,1228.7,1236.4,1228.5,0.0024
2015-02-17,1309.9,1323.3,1323.3,1323.3,0.0635
2015-02-18,1301.5,1301.5,1301.5,1301.5,-0.0064
2015-02-19,1306.9,1306.9,1306.9,1306.9,0.0041
2015-02-20,1303.2,1303.2,1303.2,1303.2,-0.0028
2015-02-23,1298.7,1298.7,1298.7,1298.7,-0.0035
2015-02-24,1293.1,1293.1,1293.1,1293.1,-0.0043
2015-02-25,1296,1296,1296,1296,0.0022
2015-02-26,1306.1,1306.1,1306.1,1306.1,0.0078
2015-02-27,1309.4,1309.4,1309.4,1309.4,0.0025
2015-03-02,1305.8,1305.8,1305.8,1305.8,-0.0027
2015-03-03,1304.2,1304.2,1304.2,1304.2,-0.0012
2015-03-04,1300.6,1300.6,1300.6,1300.6,-0.0028
2015-03-05,1296.1,1296.1,1296.1,1296.1,-0.0035
2015-03-06,1265.6,1265.6,1265.6,1265.6,-0.0235
2015-03-09,1268,1268,1268,1268,0.0019
2015-03-10,1258.1,1258.1,1258.1,1258.1,-0.0078
2015-03-11,1248.4,1248.4,1248.4,1248.4,-0.0077
2015-03-12,1249,1249,1249,1249,0.0005
2015-03-13,1248.9,1248.9,1248.9,1248.9,-0.0001
2015-03-16,1249.3,1249.3,1249.3,1249.3,0.0003
2015-03-17,1244.5,1244.5,1244.5,1244.5,-0.0038
2015-03-18,1247.5,1247.5,1247.5,1247.5,0.0024
2015-03-19,1259.5,1259.5,1259.5,1259.5,0.0096
2015-03-20,1274.7,1274.7,1274.7,1274.7,0.0121
2015-03-23,1277.5,1277.5,1277.5,1277.5,0.0022
2015-03-24,1281.2,1281.2,1281.2,1281.2,0.0029
2015-03-25,1287.3,1287.3,1287.3,1287.3,0.0048
2015-03-26,1297,1297,1297,1297,0.0075
2015-03-27,1291.9,1291.9,1291.9,1291.9,-0.0039
2015-03-30,1276.4,1276.4,1276.4,1276.4,-0.012
2015-03-31,1272.2,1272.2,1272.2,1272.2,-0.0033
2015-04-01,1294.2,1294.2,1294.2,1294.2,0.0173
2015-04-02,1288.2,1288.2,1288.2,1288.2,-0.0046
2015-04-03,1288.2,1288.2,1288.2,1288.2,0
2015-04-06,1305.4,1305.4,1305.4,1305.4,0.0134
2015-04-07,1298.4,1298.4,1298.4,1298.4,-0.0054
2015-04-08,1291.1,1291.1,1291.1,1291.1,-0.0056
2015-04-09,1281.6,1281.6,1281.6,1281.6,-0.0074
2015-04-10,1293.3,1293.3,1293.3,1293.3,0.0091
2015-04-13,1287.8,1287.8,1287.8,1287.8,-0.0043
2015-04-14,1278.1,1278.1,1278.1,1278.1,-0.0075
2015-04-15,1286.5,1286.5,1286.5,1286.5,0.0066
2015-04-16,1283,1283,1283,1283,-0.0027
2015-04-17,1288.1,1288.1,1288.1,1288.1,0.004
2015-04-20,1279.3,1279.3,1279.3,1279.3,-0.0068
2015-04-21,1289.1,1289.1,1289.1,1289.1,0.0077
2015-04-22,1274.7,1274.7,1274.7,1274.7,-0.0112
2015-04-23,1282,1282,1282,1282,0.0057
2015-04-24,1260.4,1260.4,1260.4,1260.4,-0.0168
2015-04-27,1289.2,1289.2,1289.2,1289.2,0.0228
2015-04-28,1301.4,1301.4,1301.4,1301.4,0.0095
2015-04-29,1300,1300,1300,1300,-0.0011
2015-04-30,1273,1273,1273,1273,-0.0208
2015-05-01,1266.1,1266.1,1266.1,1266.1,-0.0054
2015-05-04,1279,1279,1279,1279,0.0102
2015-05-05,1288.2,1288.2,1288.2,1288.2,0.0072
2015-05-06,1286.7,1286.7,1286.7,1286.7,-0.0012
2015-05-07,1278.5,1278.5,1278.5,1278.5,-0.0064
2015-05-08,1282.5,1282.5,1282.5,1282.5,0.0031
2015-05-11,1277.3,1277.3,1277.3,1277.3,-0.0041
2015-05-12,1287,1287,1287,1287,0.0076
2015-05-13,1312.2,1312.2,1312.2,1312.2,0.0196
2015-05-14,1319,1319,1319,1319,0.0052
2015-05-15,1318.9,1318.9,1318.9,1318.9,-0.0001
2015-05-18,1321.2,1321.2,1321.2,1321.2,0.0017
2015-05-19,1301.4,1317.5,1318.2,1317.5,-0.015
2015-05-20,1303.5,1303.5,1303.5,1303.5,0.0016
2015-05-21,1298.1,1298.1,1298.1,1296.5,-0.0041
2015-05-22,1299.7,1299.7,1299.7,1292,0.0012
2015-05-24,1204.4,1205.8,1205.8,1203.9,-0.0733
2015-05-25,1207.4,1204.6,1209,1203.3,0.0025
2015-05-26,1282.2,1288.9,1288.9,1280,0.062
2015-05-27,1278.6,1278.6,1278.6,1279,-0.0028
2015-05-28,1280.5,1280.5,1280.5,1278,0.0015
2015-05-29,1280.7,1280.7,1280.7,1276.5,0.0002
2015-06-01,1280.4,1280.4,1280.4,1280.4,-0.0002
2015-06-02,1287.8,1287.8,1287.8,1287.8,0.0058
2015-06-03,1279.9,1279.9,1279.9,1279.9,-0.0061
2015-06-04,1270.1,1270.1,1270.1,1268.5,-0.0077
2015-06-05,1266.6,1264,1266.8,1263,-0.0028
2015-06-08,1272,1272,1272,1272,0.0043
2015-06-09,1276.8,1276.8,1276.8,1276.8,0.0038
2015-06-10,1288.6,1288.6,1288.6,1288.6,0.0092
2015-06-11,1282.6,1282.6,1282.6,1282.6,-0.0047
2015-06-12,1281,1281,1281,1281,-0.0012
2015-06-15,1285.8,1285.8,1285.8,1285.8,0.0037
2015-06-16,1279.4,1279.4,1279.4,1279.4,-0.005
2015-06-17,1276.9,1276.9,1276.9,1276.9,-0.002
2015-06-18,1300.8,1300.8,1300.8,1300.8,0.0187
2015-06-19,1299.4,1299.4,1299.4,1296,-0.0011
2015-06-22,1282.1,1282.1,1282.1,1282.1,-0.0133
2015-06-23,1274.8,1274.8,1274.8,1274.8,-0.0057
2015-06-24,1271,1271,1271,1271,-0.003
2015-06-25,1270.3,1270.3,1270.3,1270.3,-0.0006
2015-06-26,1273.1,1273.1,1273.1,1270,0.0022
2015-06-29,1278,1278,1278,1278,0.0038
2015-06-30,1270.8,1270.8,1270.8,1270.8,-0.0056
2015-07-01,1268.5,1268.5,1268.5,1268,-0.0018
2015-07-02,1261.5,1261.5,1261.5,1261.5,-0.0055
2015-07-03,1167.8,1164.7,1169,1164.6,-0.0743
2015-07-06,1270.6,1270.6,1270.6,1270.6,0.088
2015-07-07,1249.5,1249.5,1249.5,1249.5,-0.0166
2015-07-08,1258.6,1258.6,1258.6,1258.6,0.0073
2015-07-09,1255.1,1255.1,1255.1,1255.1,-0.0028
2015-07-10,1256.6,1256.6,1256.6,1256.6,0.0012
2015-07-13,1255,1255,1255,1255,-0.0013
2015-07-14,1252.4,1252.4,1252.4,1252.4,-0.0021
2015-07-15,1246.3,1246.3,1246.3,1246.3,-0.0049
2015-07-16,1243.2,1243.2,1243.2,1243.2,-0.0025
2015-07-17,1230.7,1230.7,1230.7,1230.7,-0.0101
2015-07-20,1205.5,1205.5,1205.5,1205.5,-0.0205
2015-07-21,1199.5,1199.5,1199.5,1199.5,-0.005
2015-07-22,1187.6,1187.6,1187.6,1187.6,-0.0099
2015-07-23,1190.1,1190.1,1190.1,1190.1,0.0021
2015-07-24,1180,1180,1180,1180,-0.0085
2015-07-27,1190.6,1190.6,1190.6,1190.6,0.009
2015-07-28,1190.6,1190.6,1190.6,1190.6,0
2015-07-29,1187.5,1187.5,1187.5,1187.5,-0.0026
2015-07-30,1183.4,1183.4,1183.4,1183.4,-0.0035
2015-07-31,1183.1,1183.1,1183.1,1183.1,-0.0003
2015-08-03,1176.8,1176.8,1176.8,1176.8,-0.0053
2015-08-04,1178.7,1178.7,1178.7,1178.7,0.0016
2015-08-05,1177.1,1177.1,1177.1,1177.1,-0.0014
2015-08-06,1181.6,1181.6,1181.6,1181.6,0.0038
2015-08-07,1185.8,1185.8,1185.8,1185.8,0.0036
2015-08-10,1195.8,1195.8,1195.8,1195.8,0.0084
2015-08-11,1197.7,1197.7,1197.7,1197.7,0.0016
2015-08-12,1213,1213,1213,1213,0.0128
2015-08-13,1205.1,1205.1,1205.1,1205.1,-0.0065
2015-08-14,1202.3,1202.3,1202.3,1202.3,-0.0023
2015-08-17,1207.9,1207.9,1207.9,1207.9,0.0047
2015-08-18,1206.3,1206.3,1206.3,1206.3,-0.0013
2015-08-19,1217.1,1217.1,1217.1,1217.1,0.009
2015-08-20,1242.2,1242.2,1242.2,1242.2,0.0206
2015-08-21,1246.8,1246.8,1246.8,1246.8,0.0037
2015-08-24,1238.9,1238.9,1238.9,1238.9,-0.0063
2015-08-25,1223.7,1223.7,1223.7,1223.7,-0.0123
2015-08-26,1209,1209,1209,1209,-0.012
2015-08-27,1207.2,1207.2,1207.2,1207.2,-0.0015
2015-08-28,1218.4,1218.4,1218.4,1218.4,0.0093
2015-08-31,1216.9,1216.9,1216.9,1216.9,-0.0012
2015-09-01,1221.3,1221.3,1221.3,1221.3,0.0036
2015-09-02,1214.4,1214.4,1214.4,1214.4,-0.0056
2015-09-03,1203.5,1203.5,1203.5,1203.5,-0.009
2015-09-04,1200.5,1200.5,1200.5,1200.5,-0.0025
2015-09-06,1119.9,1122.3,1123.1,1119.6,-0.0671
2015-09-07,1119.9,1119.5,1124,1115.2,0
2015-09-08,1199.9,1199.9,1199.9,1199.9,0.0714
2015-09-09,1180.7,1180.7,1180.7,1180.7,-0.016
2015-09-10,1187.9,1187.9,1187.9,1187.9,0.0061
2015-09-11,1181.9,1181.9,1181.9,1181.9,-0.0051
2015-09-14,1185.7,1185.7,1185.7,1185.7,0.0032
2015-09-15,1180.5,1180.5,1180.5,1180.5,-0.0044
2015-09-16,1196.3,1188.4,1188.4,1188.4,0.0134
2015-09-17,1194.9,1194.9,1194.9,1194.9,-0.0012
2015-09-18,1214.1,1214.1,1214.1,1214.1,0.0161
2015-09-21,1209.4,1209.4,1209.4,1209.4,-0.0039
2015-09-22,1199.6,1199.6,1199.6,1199.6,-0.0081
2015-09-23,1206.3,1206.3,1206.3,1206.3,0.0056
2015-09-24,1226.9,1226.9,1226.9,1226.9,0.0171
2015-09-25,1218.8,1218.8,1218.8,1218.8,-0.0066
2015-09-28,1204.4,1204.4,1204.4,1204.4,-0.0118
2015-09-29,1199.1,1199.1,1199.1,1199.1,-0.0044
2015-09-30,1183.6,1183.6,1183.6,1183.6,-0.0129
2015-10-01,1182.1,1182.1,1182.1,1182.1,-0.0013
2015-10-02,1204.2,1204.2,1204.2,1204.2,0.0187
2015-10-05,1203.5,1203.5,1203.5,1203.5,-0.0006
2015-10-06,1211.3,1211.3,1211.3,1211.3,0.0065
2015-10-07,1214,1214,1214,1214,0.0022
2015-10-08,1209.9,1209.9,1209.9,1209.9,-0.0034
2015-10-09,1222.4,1222.4,1222.4,1222.4,0.0103
2015-10-12,1231.1,1231.1,1231.1,1231.1,0.0071
2015-10-13,1231.7,1231.7,1231.7,1231.7,0.0005
2015-10-14,1243.6,1243.6,1243.6,1243.6,0.0097
2015-10-15,1251.4,1251.4,1251.4,1251.4,0.0063
2015-10-16,1246.6,1246.6,1246.6,1246.6,-0.0038
2015-10-19,1236.3,1236.3,1236.3,1236.3,-0.0083
2015-10-20,1240.9,1240.9,1240.9,1240.9,0.0037
2015-10-21,1229.7,1229.7,1229.7,1229.7,-0.009
2015-10-22,1228.2,1228.2,1228.2,1228.2,-0.0012
2015-10-23,1218.7,1218.7,1218.7,1218.7,-0.0077
2015-10-26,1220.3,1220.3,1220.3,1220.3,0.0013
2015-10-27,1218.2,1218.2,1218.2,1218.2,-0.0017
2015-10-28,1229.3,1229.3,1229.3,1229.3,0.0091
2015-10-29,1201.8,1201.8,1201.8,1201.8,-0.0224
2015-10-30,1195.2,1195.2,1195.2,1195.2,-0.0055
2015-11-02,1190.4,1190.4,1190.4,1190.4,-0.004
2015-11-03,1168.6,1168.6,1168.6,1168.6,-0.0183
2015-11-04,1161.2,1161.2,1161.2,1161.2,-0.0063
2015-11-05,1160.1,1160.1,1160.1,1160.1,-0.0009
2015-11-06,1147.9,1147.9,1147.9,1147.9,-0.0105
2015-11-09,1149.2,1149.2,1149.2,1149.2,0.0011
2015-11-10,1149.4,1149.4,1149.4,1149.4,0.0002
2015-11-11,1145.4,1145.4,1145.4,1145.4,-0.0035
2015-11-12,1141.3,1141.3,1141.3,1141.3,-0.0036
2015-11-13,1141.3,1141.3,1141.3,1141.3,0
2015-11-16,1142.5,1142.5,1142.5,1142.5,0.0011
2015-11-17,1126.9,1131,1138.4,1131,-0.0137
2015-11-18,1126.9,1126.9,1126.9,1126.9,0
2015-11-19,1135.6,1135.2,1135.2,1135.2,0.0077
2015-11-20,1133.8,1133.8,1133.8,1133.8,-0.0016
2015-11-23,1124.7,1124.7,1124.7,1124.7,-0.008
2015-11-24,1131.6,1131.6,1131.6,1131.6,0.0061
2015-11-25,1128.4,1128.4,1128.4,1128.4,-0.0028
2015-11-26,1070.8,1070.1,1074.2,1069.2,-0.051
2015-11-27,1114.5,1114.5,1114.5,1114.5,0.0408
2015-11-30,1123.9,1123.9,1123.9,1123.9,0.0084
2015-12-01,1122,1122,1122,1122,-0.0017
2015-12-02,1112.4,1112.4,1112.4,1112.4,-0.0086
2015-12-03,1120.6,1120.6,1120.6,1120.6,0.0074
2015-12-04,1143.2,1143.2,1143.2,1143.2,0.0202
2015-12-07,1134.3,1134.3,1134.3,1134.3,-0.0078
2015-12-08,1134,1134,1134,1134,-0.0003
2015-12-09,1134.9,1134.9,1134.9,1134.9,0.0008
2015-12-10,1130.3,1130.3,1130.3,1130.3,-0.0041
2015-12-11,1133.8,1133.8,1133.8,1133.8,0.0031
2015-12-14,1121.4,1121.4,1121.4,1121.4,-0.0109
2015-12-15,1119.8,1119.8,1119.8,1119.8,-0.0014
2015-12-16,1135.3,1135.3,1135.3,1135.3,0.0138
2015-12-17,1108.1,1108.1,1108.1,1108.1,-0.024
2015-12-18,1123.3,1123.3,1123.3,1123.3,0.0137
2015-12-21,1140.5,1140.5,1140.5,1140.5,0.0153
2015-12-22,1134,1134,1134,1134,-0.0057
2015-12-23,1128.2,1128.2,1128.2,1128.2,-0.0051
2015-12-24,1135.9,1135.9,1135.9,1135.9,0.0068
2015-12-28,1128.1,1128.1,1128.1,1128.1,-0.0069
2015-12-29,1128.6,1128.6,1128.6,1128.6,0.0004
2015-12-30,1120.8,1120.8,1120.8,1120.8,-0.0069
2015-12-31,1121,1121,1121,1121,0.0002
2016-01-04,1135.5,1135.5,1135.5,1135.5,0.0129
2016-01-05,1138.4,1138.4,1138.4,1138.4,0.0026
2016-01-06,1151.9,1151.9,1151.9,1151.9,0.0119
2016-01-07,1162.7,1162.7,1162.7,1162.7,0.0094
2016-01-08,1151.7,1151.7,1151.7,1151.7,-0.0095
2016-01-11,1148.5,1148.5,1148.5,1148.5,-0.0028
2016-01-12,1137.1,1137.1,1137.1,1137.1,-0.0099
2016-01-13,1137.4,1137.4,1137.4,1137.4,0.0003
2016-01-14,1123,1123,1123,1123,-0.0127
2016-01-15,1137.5,1137.5,1137.5,1137.5,0.0129
2016-01-17,1090.3,1088.6,1090.8,1088.6,-0.0415
2016-01-18,1088.5,1090.2,1093.3,1087.4,-0.0017
2016-01-19,1135.8,1135.8,1135.8,1135.8,0.0435
2016-01-20,1151.7,1151.7,1151.7,1151.7,0.014
2016-01-21,1143.6,1143.6,1143.6,1143.6,-0.007
2016-01-22,1142.6,1142.6,1142.6,1142.6,-0.0009
2016-01-25,1152.4,1152.4,1152.4,1152.4,0.0086
2016-01-26,1167.3,1167.3,1167.3,1167.3,0.0129
2016-01-27,1163.9,1163.9,1163.9,1163.9,-0.0029
2016-01-28,1163.7,1163.7,1163.7,1163.7,-0.0002
2016-01-29,1161.9,1161.9,1161.9,1161.9,-0.0015
2016-02-01,1173.5,1173.5,1173.5,1173.5,0.01
2016-02-02,1170.1,1170.1,1170.1,1170.1,-0.0029
2016-02-03,1183.3,1183.3,1183.3,1183.3,0.0113
2016-02-04,1197.7,1197.7,1197.7,1197.7,0.0122
2016-02-05,1198,1220.4,1220.4,1220.4,0.0003
2016-02-08,1238.2,1243.8,1243.8,1243.8,0.0336
2016-02-09,1236.9,1236.9,1236.9,1236.9,-0.001
2016-02-10,1232.6,1232.6,1232.6,1232.6,-0.0035
2016-02-11,1282.1,1269,1269,1269,0.0402
2016-02-12,1271.2,1271.2,1271.2,1271.2,-0.0085
2016-02-14,1233.6,1235.7,1235.9,1231.4,-0.0296
2016-02-15,1208.1,1234,1235.1,1202.8,-0.0207
2016-02-16,1241.1,1230,1230,1230,0.0273
2016-02-17,1247.2,1247.2,1247.2,1247.2,0.0049
2016-02-18,1262.5,1262.5,1262.5,1262.5,0.0123
2016-02-19,1267.4,1267.4,1267.4,1267.4,0.0039
2016-02-22,1246.7,1246,1246,1246,-0.0163
2016-02-23,1261.4,1261.4,1261.4,1261.4,0.0118
2016-02-24,1277.1,1277.1,1277.1,1277.1,0.0124
2016-02-25,1277,1277,1277,1277,-0.0001
2016-02-26,1258.8,1258.8,1258.8,1258.8,-0.0143
2016-02-29,1273.3,1273.3,1273.3,1273.3,0.0115
2016-03-01,1271.2,1271.2,1271.2,1271.2,-0.0016
2016-03-02,1283,1283,1283,1283,0.0093
2016-03-03,1300.7,1300.7,1300.7,1300.7,0.0138
2016-03-04,1315.6,1315.6,1315.6,1315.6,0.0115
2016-03-07,1310.3,1310.3,1310.3,1310.3,-0.004
2016-03-08,1309,1309,1309,1309,-0.001
2016-03-09,1303.4,1304,1304,1304,-0.0043
2016-03-10,1320.1,1299,1299,1299,0.0128
2016-03-11,1308.6,1308.6,1308.6,1308.6,-0.0087
2016-03-14,1294.4,1285,1286.4,1285,-0.0109
2016-03-15,1280.2,1280.2,1280.2,1280.2,-0.011
2016-03-16,1280.9,1280.9,1280.9,1280.9,0.0005
2016-03-17,1314.1,1314.1,1314.1,1314.1,0.0259
2016-03-18,1302,1302,1302,1302,-0.0092
