Date,Price 
27-Feb-20,1661.4
28-Feb-20,1583.6
02-Mar-20,1609.7
03-Mar-20,1658.8
04-Mar-20,1656.5
05-Mar-20,1680.4
06-Mar-20,1683
09-Mar-20,1684.1
10-Mar-20,1669
11-Mar-20,1650.8
12-Mar-20,1598.8
13-Mar-20,1524.9
16-Mar-20,1493.8
17-Mar-20,1534.1
18-Mar-20,1487.1
19-Mar-20,1489.4
20-Mar-20,1495.1
23-Mar-20,1581.4
24-Mar-20,1663
25-Mar-20,1633.3
26-Mar-20,1662
27-Mar-20,1655
30-Mar-20,1644.1
31-Mar-20,1597.6
01-Apr-20,1592.5
02-Apr-20,1638.9
03-Apr-20,1646.5
06-Apr-20,1693.1
07-Apr-20,1683.7
08-Apr-20,1684.1
09-Apr-20,1753.6
10-Apr-20,1740.6
13-Apr-20,1762.7
14-Apr-20,1771.2
15-Apr-20,1744.7
16-Apr-20,1736.3
17-Apr-20,1702.7
20-Apr-20,1715.3
21-Apr-20,1692.1
22-Apr-20,1743.5
23-Apr-20,1751
24-Apr-20,1741.7
27-Apr-20,1731.4
28-Apr-20,1731.2
29-Apr-20,1722.4
30-Apr-20,1704.9
01-May-20,1712
04-May-20,1725.9
05-May-20,1728
06-May-20,1704.4
07-May-20,1743.7
08-May-20,1735.2
11-May-20,1720.9
12-May-20,1728
13-May-20,1737.3
14-May-20,1762
15-May-20,1778.7
18-May-20,1760.6
19-May-20,1773.4
20-May-20,1781.7
21-May-20,1750.4
22-May-20,1765.6
24-May-20,1730.65
25-May-20,1727
26-May-20,1740.5
27-May-20,1740.5
28-May-20,1742.7
29-May-20,1765.7
01-Jun-20,1763.7
02-Jun-20,1749.7
03-Jun-20,1723.5
04-Jun-20,1746.4
05-Jun-20,1701.9
08-Jun-20,1723.8
09-Jun-20,1740.3
10-Jun-20,1739
11-Jun-20,1757.6
12-Jun-20,1755.2
15-Jun-20,1744.9
16-Jun-20,1754.4
17-Jun-20,1753.4
18-Jun-20,1747.9
19-Jun-20,1768.6
22-Jun-20,1781.7
23-Jun-20,1797.1
24-Jun-20,1792.6
25-Jun-20,1788.4
26-Jun-20,1798.5
29-Jun-20,1800.1
30-Jun-20,1820.4
01-Jul-20,1801.9
02-Jul-20,1812
03-Jul-20,1787.6
06-Jul-20,1816.1
07-Jul-20,1834.3
08-Jul-20,1850.6
09-Jul-20,1833.5
10-Jul-20,1831.3
13-Jul-20,1843.7
14-Jul-20,1841.5
15-Jul-20,1841.6
16-Jul-20,1826.5
17-Jul-20,1833.7
20-Jul-20,1840.1
21-Jul-20,1869.6
22-Jul-20,1892.6
23-Jul-20,1917.4
24-Jul-20,1925.2
27-Jul-20,1955.4
28-Jul-20,1963.9
29-Jul-20,1976.7
30-Jul-20,1966.8
31-Jul-20,1985.9
03-Aug-20,1986.3
04-Aug-20,2021
05-Aug-20,2049.3
06-Aug-20,2069.4
07-Aug-20,2028
10-Aug-20,2039.7
11-Aug-20,1946.3
12-Aug-20,1949
13-Aug-20,1970.4
14-Aug-20,1949.8
17-Aug-20,1998.7
18-Aug-20,2013.1
19-Aug-20,1970.3
20-Aug-20,1946.5
21-Aug-20,1947
24-Aug-20,1939.2
25-Aug-20,1923.1
26-Aug-20,1952.5
27-Aug-20,1932.6
28-Aug-20,1974.9
31-Aug-20,1978.6
01-Sep-20,1978.9
02-Sep-20,1944.7
03-Sep-20,1937.8
04-Sep-20,1934.3
06-Sep-20,1940.65
07-Sep-20,1937.1
08-Sep-20,1943.2
09-Sep-20,1954.9
10-Sep-20,1964.3
11-Sep-20,1957.35
